@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute mediana_pca numeric
@attribute min_pca numeric
@attribute max_pca numeric
@attribute var_pca numeric
@attribute avg_pca numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.1,2,1230
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.1,3,1203
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.3,1,1337
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.3,2,1254
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.3,3,1298
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.5,1,1268
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.5,2,1207
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.5,3,1306
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.7,1,1580
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.7,2,1221
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.5,0.7,3,1213
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.1,1,1182
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.1,2,1293
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.1,3,1272
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.3,1,1196
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.3,2,1185
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.3,3,1245
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.5,1,1298
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.5,2,1208
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.5,3,1201
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.7,1,1190
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.7,2,1228
20,14,5.56776436283,11,13.3244136832,22.4,1.0,2.0,1.0,0.471404520791,0.2,0.7,0.7,3,1352
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.1,1,1882
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.1,2,1707
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.1,3,2003
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.3,1,1654
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.3,2,1655
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.3,3,1650
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.5,1,1686
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.5,2,1640
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.5,3,1681
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.7,1,1625
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.7,2,1659
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.1,0.7,3,1677
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.1,1,1393
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.1,2,1382
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.1,3,1420
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.3,1,1398
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.3,2,1675
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.3,3,1457
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.5,1,1445
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.5,2,1434
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.5,3,1434
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.7,1,1336
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.7,2,1326
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.3,0.7,3,1459
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.1,1,1368
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.1,2,1329
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.1,3,1274
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.3,1,1311
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.3,2,1333
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.3,3,1313
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.5,1,1261
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.5,2,1275
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.5,3,1444
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.7,1,1266
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.7,2,1234
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.5,0.7,3,1294
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.1,1,1385
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.1,2,1208
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.1,3,1460
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.3,1,1206
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.3,2,1358
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.3,3,1203
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.5,1,1249
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.5,2,1512
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.5,3,4188
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.7,1,1148
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.7,2,1302
30,15,10.9087121146,15,15.9616206362,27.4,1.0,7.0,1.0,0.870388279778,0.3,0.7,0.7,3,2308
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.1,1,8769
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.1,2,9178
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.1,3,8963
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.3,1,8068
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.3,2,8785
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.3,3,8102
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.5,1,6573
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.5,2,7263
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.5,3,6810
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.7,1,5676
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.7,2,5876
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.1,0.7,3,5921
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.1,1,2437
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.1,2,2513
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.1,3,2468
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.3,1,2427
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.3,2,2421
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.3,3,2459
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.5,1,2567
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.5,2,2395
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.5,3,2408
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.7,1,2389
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.7,2,2371
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.3,0.7,3,2362
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.1,1,1546
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.1,2,1531
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.1,3,1430
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.3,1,1454
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.3,2,1453
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.3,3,1465
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.5,1,1488
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.5,2,1627
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.5,3,1437
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.7,1,1454
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.7,2,1456
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.5,0.7,3,1549
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.1,1,1281
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.1,2,1279
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.1,3,1312
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.3,1,1254
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.3,2,1312
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.3,3,1340
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.5,1,1305
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.5,2,1317
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.5,3,1235
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.7,1,1341
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.7,2,1249
86,17,28.5657137142,47,18.6564721608,32.5,2.0,7.0,1.0,1.30283296603,0.86,0.7,0.7,3,1316
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.1,1,3986
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.1,2,3856
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.1,3,3740
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.3,1,3681
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.3,2,4085
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.3,3,3758
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.5,1,3886
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.5,2,4107
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.5,3,3617
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.7,1,3128
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.7,2,3163
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.1,0.7,3,4037
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.1,1,1341
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.1,2,1276
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.1,3,1275
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.3,1,1262
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.3,2,1300
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.3,3,1265
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.5,1,1287
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.5,2,1269
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.5,3,1312
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.7,1,1235
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.7,2,1261
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.3,0.7,3,2008
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.1,1,1316
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.1,2,1216
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.1,3,1340
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.3,1,1340
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.3,2,1242
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.3,3,1262
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.5,1,1276
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.5,2,1460
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.5,3,1297
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.7,1,1246
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.7,2,1237
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.5,0.7,3,1225
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.1,1,1269
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.1,2,1187
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.1,3,1235
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.3,1,1701
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.3,2,1177
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.3,3,1189
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.5,1,1197
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.5,2,1242
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.5,3,1229
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.7,1,1219
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.7,2,1246
4,13,1.0,2,13.1244047484,21.5,1.0,1.0,1.0,0.196946385567,0.04,0.7,0.7,3,1213
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.1,1,29078
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.1,2,27057
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.1,3,29600
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.3,1,27067
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.3,2,27343
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.3,3,25896
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.5,1,19174
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.5,2,20976
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.5,3,21281
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.7,1,15710
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.7,2,15802
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.1,0.7,3,16573
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.1,1,2543
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.1,2,2494
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.1,3,2533
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.3,1,2400
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.3,2,2672
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.3,3,2728
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.5,1,2390
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.5,2,2527
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.5,3,2437
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.7,1,2320
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.7,2,2483
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.3,0.7,3,2537
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.1,1,1439
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.1,2,1501
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.1,3,1465
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.3,1,1419
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.3,2,1435
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.3,3,1464
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.5,1,1417
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.5,2,1446
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.5,3,1475
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.7,1,1670
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.7,2,1361
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.5,0.7,3,1428
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.1,1,1225
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.1,2,1210
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.1,3,1249
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.3,1,1287
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.3,2,1200
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.3,3,1310
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.5,1,1224
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.5,2,1226
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.5,3,1250
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.7,1,1241
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.7,2,1212
42,20,12.7671453348,22,16.7288635383,30.9523809524,1.0,4.0,1.0,0.754515029203,0.42,0.7,0.7,3,1233
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.1,1,2026
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.1,2,1781
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.1,3,1846
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.3,1,1769
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.3,2,1765
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.3,3,1673
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.5,1,1654
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.5,2,1904
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.5,3,1616
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.7,1,1724
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.7,2,1605
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.1,0.7,3,1609
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.3,0.1,1,1417
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.3,0.1,2,1436
42,17,15.9687194227,19,17.9005187475,30.0,1.0,9.0,1.0,1.10261397404,0.42,0.3,0.1,3,1408
